firm_0,firm_1,firm_2,firm_3,firm_4,firm_5,firm_6,firm_7,firm_8,firm_9
2643.166259765625,175.34014892578125,306.84466552734375,131.50531005859375,131.50531005859375,350.67950439453125,43.835628509521484,0.0007890287088230252,175.34014892578125,0.0007890287088230252
0.017284711822867393,1198.9146728515625,0.000769235601183027,449.59405517578125,112.39909362792969,2001.566650390625,37.46726989746094,0.005480572581291199,449.5934753417969,0.000769235601183027
1.6959253549575806,1019.9733276367188,0.004864759277552366,764.980224609375,293.7313537597656,509.987060546875,65.27570343017578,0.0007839854224584997,509.987060546875,0.0007839854224584997
135.53875732421875,1307.57470703125,0.0306010153144598,261.5155944824219,261.5155944824219,523.0303955078125,524.8404541015625,0.002026145812124014,261.5155944824219,0.0008040364482440054
2454.246337890625,708.2471313476562,0.17291763424873352,210.910888671875,210.910888671875,472.1650085449219,236.08287048339844,0.0038326855283230543,1054.551513671875,0.00526824127882719
0.01861494593322277,271.82965087890625,1.1241947412490845,195.8542938232422,195.8542938232422,271.82965087890625,219.2292022705078,0.0008357472834177315,1087.316162109375,0.0008357472834177315
1.507602572441101,733.9830322265625,7.083016395568848,176.27976989746094,176.27976989746094,489.3222961425781,0.0008100467966869473,0.0008100467966869473,1053.8795166015625,0.0008100467966869473
121.81999206542969,794.2352294921875,44.841739654541016,159.4295654296875,159.4295654296875,529.4904174804688,0.0008139671990647912,0.0008139671990647912,1058.97998046875,0.0008139671990647912
2513.127197265625,727.462890625,260.02008056640625,132.06787109375,132.06787109375,484.97552490234375,0.006068418733775616,0.004294124431908131,969.9503173828125,0.0007455360027961433
1828.0145263671875,234.24452209472656,1456.49853515625,317.0473937988281,105.68293762207031,468.48834228515625,0.0007201908156275749,0.0007201908156275749,936.9759521484375,0.0007201908156275749
2232.113037109375,1356.63720703125,1483.4248046875,211.91839599609375,306.03399658203125,423.83612060546875,0.0006515485583804548,0.0006515485583804548,847.671630859375,0.0006515485583804548
2427.349609375,233.1569366455078,1632.09423828125,168.79293823242188,233.1569366455078,0.0007168470183387399,0.0011561536230146885,0.004231299739331007,932.6256103515625,0.0007168470183387399
2288.314697265625,868.3099365234375,1526.2213134765625,125.72238159179688,173.6625213623047,0.00158923608250916,0.0006703456165269017,0.0006703456165269017,872.1267700195312,0.0006703456165269017
2238.966064453125,1913.9696044921875,1488.6431884765625,182.6724853515625,126.16458129882812,0.002817669417709112,0.0006538405432365835,0.0006538405432365835,850.653564453125,0.0006538405432365835
2371.64453125,681.2900390625,1589.6759033203125,141.71713256835938,587.2677612304688,0.004914927762001753,0.0037058854941278696,0.000698216026648879,908.386474609375,0.000698216026648879
2283.8095703125,1740.3323974609375,0.0006688389112241566,105.31829833984375,1305.24951171875,0.007825307548046112,0.0006688389112241566,0.0006688389112241566,1087.7080078125,0.0006688389112241566
2268.668701171875,1151.7613525390625,0.0038357051089406013,82.74960327148438,201.42648315429688,0.049265552312135696,0.0038357051089406013,0.0007071333238855004,1535.681396484375,0.0007071333238855004
1265.88427734375,431.0882873535156,0.024048931896686554,73.56981658935547,537.2393188476562,0.04451112449169159,0.030691439285874367,0.0008001512032933533,1724.3480224609375,0.0034990315325558186
1167.8701171875,1187.8272705078125,0.13686437904834747,477.93701171875,624.5381469726562,0.28924205899238586,0.19946423172950745,0.0007308418862521648,1583.7691650390625,0.022812217473983765
1137.2679443359375,2694.7841796875,0.7551037073135376,202.01576232910156,606.0458374023438,0.6842430233955383,0.15780867636203766,0.0007092020241543651,1539.8773193359375,0.0007092020241543651
3354.668212890625,2887.774658203125,0.48947227001190186,130.8123016357422,498.01177978515625,1.3295974731445312,0.10270427912473679,0.0005827792920172215,1283.4560546875,0.0005827792920172215
594.10107421875,1209.680419921875,2.8371756076812744,108.31433868408203,636.814208984375,2.2024152278900146,0.0007452075369656086,0.0007452075369656086,2419.359130859375,0.0007452075369656086
2347.910888671875,1194.3822021484375,16.222681045532227,88.47553253173828,209.40728759765625,7.196442127227783,0.0007351509411819279,0.0012621786445379257,1592.509033203125,0.0007351509411819279
3726.289306640625,1180.6463623046875,73.57732391357422,57.325740814208984,1221.1158447265625,18.6512508392334,0.0005831295857205987,0.0005831295857205987,1574.1943359375,0.0026407702825963497
1157.155029296875,491.7403869628906,427.6739807128906,428.4131774902344,593.336181640625,123.89929962158203,0.0007473312434740365,0.003555558854714036,1966.95166015625,0.0007473312434740365
2003.8121337890625,2544.9755859375,1007.2325439453125,167.87261962890625,0.0006343257264234126,261.9754638671875,0.0006343257264234126,0.0006343257264234126,1696.6513671875,0.003371784696355462
1160.6771240234375,986.5437622070312,198.45774841308594,139.8749542236328,0.0016403134213760495,595.3717651367188,0.000749895116314292,0.000749895116314292,1973.084228515625,0.01710653118789196
2095.288818359375,1332.2178955078125,1030.512451171875,518.7968139648438,0.004095435608178377,530.050537109375,0.0006676203920505941,0.0006676203920505941,1332.2178955078125,0.0006676203920505941
2164.11962890625,459.0555114746094,1283.1939697265625,183.3140106201172,0.009917770512402058,549.940673828125,0.0006926727364771068,0.0006926727364771068,1836.212890625,0.0006926727364771068
2006.8212890625,423.25653076171875,2311.34619140625,133.93283081054688,0.022176630795001984,482.20733642578125,0.0006575548322871327,0.0006575548322871327,1693.017333984375,0.0006575548322871327
1666.641845703125,2792.229248046875,1886.4373779296875,720.0987548828125,0.013726153410971165,508.3302001953125,0.0005376566550694406,0.0032023058738559484,1666.641845703125,0.0005376566550694406
1895.7880859375,1195.7509765625,2165.664306640625,738.2117309570312,0.0668247789144516,295.2850646972656,0.0030546674970537424,0.01569661870598793,1895.7880859375,0.0027509143110364676
0.014864686876535416,1450.4429931640625,2831.02294921875,147.98135375976562,0.04870745167136192,1183.84619140625,0.01980140432715416,0.06804999709129333,1933.9190673828125,0.01210432592779398
1.3432083129882812,526.2130126953125,2409.0107421875,117.38402557373047,0.11638471484184265,325.94635009765625,0.0007139078225009143,0.16241402924060822,2104.803466796875,0.029280515387654305
194.52877807617188,529.9336547851562,2427.047119140625,187.7177734375,0.2796584665775299,492.8361511230469,0.004646603483706713,0.39007166028022766,2119.685791015625,0.07071661204099655
1398.614990234375,466.2146911621094,2733.235107421875,132.02468872070312,0.5904833078384399,828.62939453125,0.007028340827673674,0.8234480023384094,1864.8150634765625,0.14962947368621826
2412.94921875,402.16900634765625,2337.251708984375,81.18537902832031,1.8157519102096558,507.12579345703125,0.0005534298252314329,4.050911903381348,3217.26123046875,0.18445135653018951
703.262451171875,3164.641357421875,2034.232177734375,42.5736083984375,2.8568270206451416,1754.613525390625,0.0007097315392456949,14.870044708251953,1406.5135498046875,0.48383641242980957
941.7676391601562,1412.6439208984375,785.5308227539062,31.421480178833008,6.325773239135742,2100.855712890625,0.0020142460707575083,76.8226318359375,1883.5201416015625,1.0717101097106934
815.3140258789062,3668.866943359375,338.6022033691406,19.631553649902344,11.8567476272583,1800.9954833984375,0.011325881816446781,0.0005622888565994799,1630.6148681640625,0.0005622888565994799
1686.572998046875,1264.9332275390625,2951.492431640625,12.9534273147583,23.469642639160156,530.6647338867188,0.06725535541772842,0.001508874585852027,1686.572998046875,0.001508874585852027
1915.007080078125,478.76348876953125,3829.99853515625,79.11565399169922,53.75498962402344,607.5631713867188,0.0006871156510896981,0.009292091242969036,0.015642313286662102,0.009292091242969036
1882.837890625,470.72100830078125,3294.954833984375,236.98773193359375,120.76593017578125,596.7339477539062,0.0006739773089066148,0.04885933920741081,0.8121586441993713,0.05574296414852142
1774.7508544921875,443.6986083984375,3105.80322265625,478.41900634765625,84.51431274414062,1120.6953125,0.0006298330845311284,0.23948729038238525,0.014496661722660065,0.07850934565067291
2756.5546875,3150.346435546875,2756.5546875,104.1269302368164,51.49087142944336,493.1661071777344,0.0005483254208229482,1.0214760303497314,0.8361321091651917,0.38271576166152954
1775.048095703125,443.7729187011719,3106.323486328125,72.88414764404297,180.20530700683594,1961.5660400390625,0.0006299545057117939,5.005011081695557,53.88874053955078,2.1431233882904053
1705.731689453125,426.443359375,3411.449462890625,48.7231559753418,114.25225067138672,537.1141967773438,0.0009559161262586713,23.420875549316406,1705.731689453125,10.028790473937988
1738.1522216796875,434.5488586425781,3041.75537109375,33.93333435058594,238.71009826660156,720.2296142578125,0.0006267964490689337,114.17886352539062,1738.1522216796875,55.87571716308594
0.011933274567127228,3232.83251953125,2514.427978515625,56.74407958984375,450.9908447265625,1183.6181640625,0.0005016637151129544,445.50653076171875,1077.6187744140625,155.7270050048828
0.8824089765548706,2992.328369140625,2327.368896484375,86.49253845214844,575.5203857421875,1911.8905029296875,0.0004572753678075969,575.5203857421875,997.4501342773438,395.61199951171875
41.25001907348633,2849.041748046875,2215.923828125,124.2121810913086,619.69873046875,1816.900390625,0.0004308298521209508,542.2364501953125,949.6876220703125,387.3118896484375
2542.6064453125,317.8350524902344,2224.781982421875,179.2516632080078,544.8820190429688,1824.45068359375,0.0004329318762756884,544.8820190429688,953.4840087890625,389.2015686035156
1465.1956787109375,366.308349609375,2564.0830078125,255.9475555419922,223.2017364501953,2103.336181640625,0.0005345732788555324,426.5788879394531,1098.89990234375,682.5259399414062
1278.8482666015625,1278.8482666015625,1918.266845703125,290.1473083496094,1348.3978271484375,1827.051513671875,0.00045450247125700116,145.07386779785156,1278.8482666015625,362.6839904785156
1923.3946533203125,0.01652909442782402,0.01652909442782402,466.94927978515625,298.375,0.0032258187420666218,0.0007314546965062618,233.47499084472656,1923.3946533203125,583.6864013671875
905.2716674804688,1.4559060335159302,1.743931531906128,735.969970703125,278.0299377441406,0.12537844479084015,0.0006939144222997129,315.4161071777344,3168.411376953125,525.6930541992188
1963.7572021484375,138.42904663085938,33.176353454589844,230.5103759765625,302.98370361328125,19.07463264465332,0.0007606822764500976,345.76519775390625,1472.8221435546875,461.0199890136719
1153.1492919921875,2594.572998046875,1729.7188720703125,1345.720947265625,168.21595764160156,1545.3270263671875,0.0004258084518369287,111.82881164550781,864.8646240234375,279.5713806152344
1241.543212890625,1551.9261474609375,2172.692138671875,182.32994079589844,729.316650390625,2483.0751953125,0.00046573064173571765,231.47628784179688,620.7772216796875,305.782958984375
1214.1826171875,1214.1826171875,2731.897216796875,533.8816528320312,711.8418579101562,2124.811279296875,0.000453373504569754,178.60198974609375,910.6397094726562,178.60198974609375
911.3860473632812,911.3860473632812,2050.6083984375,777.67578125,518.4507446289062,1594.91943359375,0.0003166184760630131,124.72869873046875,2050.6083984375,207.88095092773438
1186.6549072265625,1483.31591796875,2669.960205078125,173.5658416748047,694.2603759765625,2373.299072265625,0.0011838426580652595,173.70428466796875,889.9938354492188,57.9017219543457
1374.933349609375,1374.933349609375,3093.58447265625,203.6285400390625,814.5106811523438,687.4728393554688,0.0005259749596007168,276.2699890136719,1031.203125,169.19387817382812
1243.357666015625,1243.357666015625,1865.0308837890625,1278.3314208984375,730.4755249023438,2175.867431640625,0.00046655014739371836,183.79278564453125,932.5210571289062,306.3210144042969
1374.833740234375,1374.833740234375,1031.12841796875,203.61264038085938,814.4470825195312,2405.94970703125,0.0024537271820008755,207.1848907470703,1031.12841796875,345.30780029296875
1353.6488037109375,1353.6488037109375,2030.467041015625,200.23001098632812,200.23001098632812,2368.876220703125,0.0005163620226085186,203.41567993164062,1015.2396240234375,339.0257873535156
1356.109130859375,1356.109130859375,2034.1575927734375,200.6228485107422,200.6228485107422,2373.181884765625,0.0005174732068553567,203.8534393310547,1017.0848999023438,339.75537109375
1349.320068359375,1349.320068359375,2023.9739990234375,199.53883361816406,199.53883361816406,2361.301025390625,0.000514407001901418,202.64552307128906,1011.9931030273438,337.7422180175781
1318.8843994140625,1318.8843994140625,1978.3206787109375,194.6791229248047,584.03515625,2308.038818359375,0.000500661029946059,197.23043823242188,989.166259765625,328.7170715332031
1316.3084716796875,1316.3084716796875,1974.456787109375,777.0679931640625,194.267822265625,2303.53076171875,0.0004994976334273815,196.77212524414062,987.2343139648438,327.9532165527344
1682.4210205078125,1682.4210205078125,841.2180786132812,252.72557067871094,252.72557067871094,0.015196974389255047,0.0006648487178608775,261.9105529785156,841.2180786132812,436.5171203613281
1357.5029296875,3054.3662109375,2036.2481689453125,200.84539794921875,200.84539794921875,1.4520835876464844,0.0005181026645004749,204.10140991210938,1696.87548828125,340.1686706542969
358.3588562011719,3225.126220703125,2150.08837890625,212.9634552001953,851.8502197265625,146.2327117919922,0.0005523793515749276,652.8119506835938,1075.0506591796875,362.6735534667969
1196.9776611328125,2393.9443359375,1795.4610595703125,175.21408081054688,700.8533325195312,2094.70263671875,0.0004456030437722802,175.5408935546875,897.7359008789062,0.0004456030437722802
1232.6114501953125,1232.6114501953125,1848.91162109375,180.90379333496094,723.612060546875,2157.061767578125,0.0004616967053152621,121.25404357910156,2157.061767578125,0.001348162186332047
1259.375,1259.375,2833.579345703125,183.51727294921875,254.2548828125,2203.8974609375,0.0004843563656322658,528.3887329101562,944.5341186523438,0.0038429968990385532
1186.5906982421875,2669.8154296875,1779.880615234375,172.0178985595703,239.0350799560547,2373.17041015625,0.00045087304897606373,109.30290985107422,889.94580078125,0.009826519526541233
1210.786376953125,2724.25537109375,0.011140077374875546,175.8406219482422,1952.7415771484375,1513.4801025390625,0.00046200386714190245,112.00129699707031,1816.1739501953125,0.025426946580410004
1132.916015625,2549.048095703125,0.7776071429252625,163.53768920898438,2050.28515625,1982.59521484375,0.00042618083534762263,103.31689453125,1699.3687744140625,0.08437841385602951
1305.91845703125,2938.301513671875,62.29220199584961,190.8708038330078,1319.9283447265625,2285.348388671875,0.0005057679954916239,116.12123107910156,979.44189453125,0.23731312155723572
1288.747314453125,2899.666748046875,1933.1151123046875,188.1578826904297,1822.764404296875,0.011857373639941216,0.0004978686338290572,181.04348754882812,966.5634765625,0.6566144227981567
1247.921630859375,1871.876708984375,1871.876708984375,1271.94775390625,1763.005859375,1.0614444017410278,0.00047908740816637874,174.21392822265625,935.944091796875,1.7478556632995605
1256.7225341796875,2827.611328125,1885.0780029296875,1464.7781982421875,1014.794189453125,95.460693359375,0.00048313612933270633,292.80999755859375,942.5447998046875,4.691616058349609
1129.1783447265625,2540.63818359375,564.5943603515625,162.94717407226562,1589.1956787109375,1976.0543212890625,0.00042446135194040835,154.34986877441406,1693.7623291015625,11.063575744628906
1190.626953125,1190.626953125,1785.934814453125,238.55743408203125,2083.5888671875,2083.5888671875,0.00047168968012556434,145.79530334472656,892.9730834960938,28.99228858947754
1800.414794921875,1286.013427734375,1800.414794921875,204.9497528076172,1800.414794921875,2057.615478515625,0.00039467267924919724,162.6531982421875,771.6119384765625,0.00039467267924919724
