firm_0,firm_1,firm_2,firm_3,firm_4,firm_5,firm_6,firm_7,firm_8,firm_9
0.0,27.777722222222224,11.111088888888887,33.33326666666667,33.33326666666667,5.555544444444443,44.44435555555555,49.9999,27.777722222222224,49.9999
0.0,47.25994988064235,317.9556544162327,106.39171669921876,150.22678671875,96.03301752584534,83.40926978624131,49.99997655874542,144.67108817274305,50.000589028708816
0.0,1116.073557075639,317.95580313525517,458.40994763257567,225.1594491373698,2032.5490850881877,112.55040192871093,50.00535713132671,529.2139806862572,50.001258264309996
0.0,1973.4205776416504,317.95686197065015,1190.864830827809,486.3654614829941,2477.48556280678,112.55040192871093,50.00588911998862,1006.6756998189908,50.00194224973245
0.0,3183.4194604304757,317.96363997405336,1423.3230481455175,718.8236788007024,2935.4653754863098,604.865514616132,50.007387233398056,1122.9048084778449,50.002020476004475
0.0,3859.1412503639904,318.0020438927753,1610.7993047427399,906.2999353979246,3375.1050426170905,814.7168661569307,50.011119918926376,2047.3552564931545,50.0071887172833
0.0,4040.360950949928,318.25184272416396,1784.8919214745108,1080.3925521296956,3586.5280266340174,1033.9459684274384,50.01185566620979,3004.5703529459643,50.00792446456671
0.0,4676.768158934066,319.8258241454015,1941.584961383365,1237.0855920385497,4010.799739948313,1033.9466784742351,50.012565713006474,3928.3488038909613,50.0086345113634
0.0,5373.427564183829,329.7906329575217,2083.3000417653093,1378.8006724204943,4475.239574600499,1033.9466784742351,50.01280370207283,4857.227718703146,50.00934847856246
0.0,6068.365113394688,387.5728508611676,2171.345222494476,1496.1942467260499,4895.16451667456,1033.952646892969,50.016997826504735,5697.0769704293925,50.00999401456525
0.0,6094.392271405213,1616.3945961184284,2455.8672748791623,1554.9069342938667,5298.602276131434,1033.9532670837846,50.01761801732036,6503.951856921265,50.010614205380875
0.0,7418.504137022322,2872.142610906939,2644.239093542357,1828.4155894617566,5722.438296736903,1033.9537573491698,50.01767930049351,7221.522422124075,50.01116575393925
0.0,7522.129397753659,4276.5600592892,2794.2771719711764,2035.66611092443,5722.438776506806,1033.9548135027928,50.02181060023284,8024.046966819073,50.01178260095759
0.0,8097.712061549823,5575.104582866773,2892.061168764796,2190.032707690923,5722.439934801537,1033.9553838484094,50.02238094584936,8766.072671182039,50.01235294657411
0.0,9914.105841799586,6836.070981444346,3054.4366224106293,2232.087534790532,5722.442048544417,1033.9555069240857,50.0229347863926,9486.625169978599,50.012906787117345
0.0,10335.193849548954,8425.746784764659,3180.407318026949,2624.203747536153,5722.445793488232,1033.95911280958,50.02353300241924,10232.385337517268,50.01350500314399
0.0,1664.2717247336645,8425.746911173306,3274.023494329032,3900.9683218811656,5722.446651855737,1033.959239218227,50.02410184133046,986.2938108428032,50.01407384205521
0.0,2790.6794530303027,8425.747741329997,3347.5786083481294,4035.2525773173634,5722.490354568904,1033.959239218227,50.024708974654345,2420.5610103574813,50.01434367908805
0.0,3145.7070676565454,8425.753063314862,3355.753021302502,4487.037284043808,5722.495289138292,1033.9626382670365,50.025409125857635,4043.494835848722,50.01472134925833
0.0,4156.059568467388,8425.783455399094,3805.2050956475146,5026.120818895251,5722.688050510953,1034.1398509174628,50.026039967743884,5525.849803918088,50.03743356673231
0.0,6622.661929973069,8426.454569805595,3984.7745732733824,5546.712044176383,5723.144145859883,1034.2800364075624,50.026649169768035,6964.312926284329,50.03804276875646
0.0,9434.375915448922,8426.563319198931,4101.052085838486,5959.2692118403265,5724.178199450106,1034.3826406866872,50.02713194906005,8095.647735517283,50.038525548048476
0.0,10567.995662643523,8427.193780445083,4197.331409113226,6567.5984834509645,5725.401707910045,1034.3832858942242,50.027705466870685,10413.59266940696,50.03917075558544
0.0,1149.533650633286,8430.7987984552,4275.976238030326,6567.5984834509645,5729.399675758505,1034.3839210451654,50.02886764551522,1532.7109978495896,50.03945304489263
0.0,2315.23042909959,8447.149292658216,4275.976238030326,7709.320322116921,5731.472025851753,1034.3844041747511,50.02897500764538,3047.107298433554,50.041993815175225
0.0,2717.2738130321773,8716.035361249895,4677.924680167025,8302.656403757546,5814.071492266141,1034.3850515059946,50.03243056650009,4954.260923236268,50.042209592256384
0.0,5232.35033129291,9696.803169841673,4827.144697614942,8302.656819344222,5996.652950072723,1034.385585831721,50.03296489222651,6591.114255070233,50.04330018715517
0.0,6174.045541984789,9740.904869489024,4889.311299492112,8302.657846219836,6512.630709148836,1034.3862357268374,50.03361478734282,8519.349932070707,50.06030671834306
0.0,7491.313853654218,10586.164773186152,5381.64337810342,8302.660509843574,6963.287240197606,1034.3868033472295,50.03418240773487,9791.769792224984,50.060874338735104
0.0,7935.924831795494,1119.8606141710072,5544.589076432413,8302.667055023916,7439.894514025731,1034.387396019966,50.03477508047134,11570.204849516651,50.06146701147158
0.0,8245.241957506709,3270.701732849985,5544.589076432413,8302.686678695734,7827.556340350502,1034.3879535747983,50.03483703100826,0.0,50.06202456630386
0.0,10994.743866159644,4996.6340380524,6146.505968688963,8302.689706729825,8288.61373549531,1034.3880022033156,50.03552643231356,0.0,50.06212182333832
0.0,0.0,6959.571071965753,6861.889327928822,8302.749017644415,8401.272526455203,1034.3880022033156,50.04072530521555,0.0,50.063005461442
0.0,0.0,9632.917231285513,6993.428220159725,8302.781422612195,9539.462074427109,1034.4077036076428,50.086025303276415,0.0,50.071008345393864
0.0,0.0,11884.251183574024,7084.726828939293,8302.858945755423,9796.92350937325,1034.4077718196231,50.19423465610349,0.0,50.09046202231897
0.0,0.0,2330.5319454032515,7251.58698310596,8303.045318066474,10158.850536253873,1034.411308066777,50.45421576295698,0.0,50.137539763679634
0.0,0.0,4970.787232623106,7368.942173079919,8303.307710647736,786.6091147332703,1034.4182364076048,50.54569887432791,0.0,50.25384046543558
0.0,0.0,7215.059121405461,7441.106865549536,8304.518145254542,1125.6540889983828,1034.4186394563383,51.445879297301545,0.0,50.33577440167122
0.0,0.0,9222.725564796401,7478.949984125926,8306.422629934972,2733.196885096079,1034.419045944031,54.750311454690866,0.0,50.6582653432911
0.0,0.0,9994.97347037859,7506.880099840444,8310.639745427728,4686.981868693775,1034.419045944031,131.57284329062836,0.0,51.72987545300179
0.0,0.0,0.0,7524.3302808625795,8318.544177179234,6446.765153102314,1034.419045944031,131.5731514831994,0.0,51.73018364557286
0.0,0.0,0.0,7525.769539453108,8334.190538938674,6936.217687999134,1034.4862012994488,131.57330802482005,0.0,51.730340187193505
0.0,0.0,0.0,7569.722625004052,8370.027132021356,7502.568660395954,1034.4867884151,131.57535071176292,0.0,51.73136153066495
0.0,0.0,0.0,7730.750705422494,8477.37453662205,8016.878310170063,1034.4873623924088,131.58618612047567,0.0,51.77463939166935
0.0,0.0,0.0,8190.179723891362,8552.498281283508,9096.361423680164,1034.4878922254934,131.6393832961162,0.0,51.78335154118609
0.0,0.0,0.0,8282.736906324088,8575.383068585483,9445.285084393252,1034.4883405509142,131.86635574730502,0.0,51.82586440359293
0.0,0.0,0.0,8347.522726452125,8736.598387713531,11365.638925442416,1034.488811621586,132.97855820990404,0.0,52.30209182321302
0.0,0.0,0.0,8390.832109541318,8812.766488161122,511.45755334300037,1034.4896675377122,138.18317499864102,0.0,53.41639076476169
0.0,0.0,0.0,8413.45426577504,8961.577552084289,1180.373980732126,1034.4901943341613,163.55623355983894,0.0,78.24999839279988
0.0,0.0,0.0,8451.283585501604,9286.709788730044,2274.194142774424,1034.4905959978764,483.20415624074974,0.0,147.46195617274782
0.0,0.0,0.0,8508.94521113637,9718.391779522737,4096.2866436839095,1034.4909532732443,932.8659339021293,0.0,453.1749213410322
0.0,0.0,0.0,8591.753265197241,10212.23190191068,5823.389032288707,1034.4912841030964,1349.243776016634,0.0,750.5877766460353
