firm_0,firm_1,firm_2,firm_3,firm_4,firm_5,firm_6,firm_7,firm_8,firm_9
94.86404418945312,332.0220031738281,142.29563903808594,0.000853770412504673,94.86404418945312,94.86404418945312,237.15882873535156,284.5904235839844,284.5904235839844,47.43244552612305
0.0007701810100115836,2240.526611328125,243.54147338867188,0.006575577426701784,487.0834655761719,730.6248168945312,202.950927734375,0.0007701810100115836,0.0007701810100115836,121.77240753173828
0.0015717565547674894,1836.8211669921875,1537.738525390625,0.0006314072525128722,1377.6160888671875,2066.423828125,0.0006314072525128722,0.0006314072525128722,0.004392804112285376,341.7247314453125
0.000680719327647239,1980.2744140625,1237.6717529296875,0.000680719327647239,495.0691223144531,990.1375732421875,0.000680719327647239,0.000680719327647239,0.023408900946378708,1485.2060546875
0.0007108509307727218,258.49188232421875,2326.421142578125,0.0030042112339287996,2067.929931640625,516.9830322265625,0.0011695229914039373,0.0007108509307727218,0.11117187142372131,516.9830322265625
0.0007251288625411689,416.53375244140625,1845.78271484375,0.0007251288625411689,2373.149169921875,0.0007251288625411689,0.006757122464478016,0.001709452597424388,0.5376679301261902,527.3670043945312
0.0007800903986208141,283.669921875,1985.684814453125,0.0007800903986208141,851.0082397460938,0.001863772631622851,0.00655026501044631,0.007755193393677473,2.796457290649414,567.3390502929688
0.005835121497511864,235.76373291015625,1904.0150146484375,0.0007480058120563626,2176.01708984375,0.0036798107903450727,0.0061089345254004,0.01347273774445057,6.973052978515625,544.0048217773438
0.0007468163385055959,195.63644409179688,1900.9871826171875,0.0007468163385055959,2172.556640625,0.018569890409708023,0.005733005702495575,0.0007468163385055959,17.359130859375,271.5702209472656
0.0007380988099612296,160.4440155029297,1878.797119140625,0.0007380988099612296,2147.196533203125,0.10676946491003036,0.009977465495467186,0.001799019635654986,42.70967102050781,445.43536376953125
0.0021198606118559837,120.85458374023438,2779.340087890625,0.000677922333125025,2779.340087890625,0.16137483716011047,0.015558266080915928,0.00323748541995883,96.51325225830078,438.25335693359375
0.009417761117219925,174.84730529785156,2676.695068359375,0.0006510391249321401,3441.46484375,0.0006510391249321401,0.02301534079015255,0.009729376062750816,418.89288330078125,420.874267578125
0.025799669325351715,236.3577880859375,2513.53515625,0.0006083067273721099,3231.6875,0.0013531973818317056,0.031585097312927246,0.020133687183260918,1179.74658203125,393.249267578125
0.0006005550967529416,157.71817016601562,2483.93798828125,0.0006005550967529416,2838.7861328125,0.002273030811920762,0.0006005550967529416,0.02733685076236725,1164.713134765625,582.3568725585938
0.0006064650369808078,106.27893829345703,2460.08642578125,0.0006064650369808078,3524.344970703125,0.0035350590478628874,0.0012810631887987256,0.03731357306241989,1139.41943359375,379.806884765625
0.0008432159083895385,382.3037109375,2737.65576171875,0.0005395756452344358,3128.7490234375,0.008777239359915257,0.004079980775713921,0.0005395756452344358,981.046875,1471.5699462890625
0.000539263419341296,1470.7183837890625,2345.3701171875,0.001329420250840485,3518.05419921875,0.000539263419341296,0.005308725871145725,0.001066034659743309,980.4791259765625,653.6528930664062
0.0005857940996065736,177.51388549804688,2943.5380859375,0.0005857940996065736,3364.043212890625,0.0017294293502345681,0.0005857940996065736,0.0018433439545333385,1065.0804443359375,532.54052734375
0.0014773423317819834,1001.2118530273438,2810.392822265625,0.00056401890469715,3781.0390625,0.002606305293738842,0.0011729012476280332,0.00274908309802413,0.00056401890469715,499.0716247558594
